OTU_ID	sample_2353	sample_2160	sample_1861	sample_2187	sample_1533	sample_1828	sample_2262	sample_1728	sample_1799	sample_1758	sample_1760	sample_388	sample_1347	sample_1558	sample_1401	sample_607	sample_1546	sample_706	sample_1543	sample_1600	sample_2192	sample_1811	sample_566	sample_573	sample_2289	sample_1740	sample_1427	sample_1337	sample_1825	sample_483	sample_1522	sample_1832	sample_669	sample_2222	sample_473	sample_1500	sample_1475	sample_1520	sample_2158	sample_511	sample_469	sample_1489	sample_445	sample_2311	sample_1774	sample_2274	sample_520	sample_455	sample_1387	sample_424	sample_695	sample_1637	sample_1275	sample_1733	sample_429	sample_453	sample_2148	sample_1479	sample_1535	sample_1644	sample_1854	sample_743	sample_1464	sample_517	sample_1484	sample_1357	sample_1622	sample_1456	sample_433	sample_407	sample_2171	sample_685	sample_1269	sample_420	sample_535	sample_2281	sample_461	sample_2369	sample_382	sample_2167	sample_1707	sample_1560	sample_1443	sample_651	sample_1291	sample_2261	sample_574	sample_1276	sample_1372	sample_393	sample_565	sample_514	sample_1804	sample_1298	sample_2219	sample_1548	sample_726	sample_1263	sample_1678	sample_557
theta_f_91	1.0	5.0	1.0	40.0	7.0	1.0	2.0	44.0	4.0	0.0	0.0	7.0	3.0	7.0	17.0	6.0	15.0	1.0	3.0	8.0	1.0	3.0	6.0	3.0	0.0	4.0	21.0	49.0	9.0	8.0	2.0	9.0	4.0	11.0	2.0	0.0	13.0	14.0	3.0	56.0	17.0	4.0	3.0	40.0	25.0	1.0	11.0	16.0	44.0	0.0	2.0	3.0	4.0	9.0	5.0	2.0	4.0	5.0	11.0	19.0	14.0	4.0	12.0	2.0	3.0	13.0	4.0	9.0	10.0	5.0	1.0	6.0	23.0	7.0	96.0	4.0	29.0	10.0	3.0	28.0	1.0	5.0	8.0	8.0	26.0	5.0	10.0	2.0	13.0	1.0	19.0	8.0	1.0	12.0	23.0	38.0	29.0	1.0	32.0	4.0
theta_f_92	0.0	1.0	9.0	6.0	4.0	1.0	1.0	4.0	3.0	0.0	1.0	6.0	3.0	1.0	3.0	1.0	1.0	7.0	7.0	5.0	3.0	5.0	2.0	5.0	4.0	4.0	16.0	10.0	12.0	3.0	13.0	12.0	1.0	2.0	4.0	0.0	2.0	6.0	6.0	3.0	1.0	0.0	2.0	2.0	0.0	17.0	28.0	5.0	25.0	0.0	6.0	17.0	0.0	3.0	2.0	3.0	3.0	5.0	1.0	10.0	1.0	20.0	11.0	15.0	10.0	8.0	4.0	3.0	1.0	1.0	3.0	0.0	7.0	7.0	2.0	13.0	11.0	1.0	9.0	7.0	5.0	10.0	3.0	42.0	4.0	0.0	48.0	5.0	3.0	4.0	4.0	18.0	0.0	3.0	3.0	2.0	0.0	4.0	3.0	7.0
theta_f_93	7.0	39.0	2.0	2.0	14.0	3.0	4.0	4.0	4.0	0.0	10.0	16.0	3.0	17.0	5.0	6.0	3.0	35.0	1.0	9.0	1.0	27.0	19.0	7.0	12.0	4.0	4.0	36.0	16.0	24.0	8.0	2.0	23.0	6.0	0.0	12.0	17.0	1.0	14.0	4.0	2.0	1.0	17.0	21.0	12.0	1.0	7.0	5.0	14.0	0.0	8.0	4.0	3.0	17.0	1.0	5.0	12.0	3.0	15.0	24.0	5.0	3.0	0.0	25.0	18.0	10.0	8.0	5.0	0.0	2.0	2.0	1.0	19.0	14.0	8.0	10.0	2.0	13.0	0.0	23.0	7.0	6.0	10.0	8.0	48.0	0.0	6.0	1.0	3.0	1.0	12.0	4.0	25.0	7.0	13.0	7.0	24.0	13.0	1.0	3.0
theta_f_94	11.0	1.0	0.0	9.0	6.0	5.0	0.0	14.0	3.0	1.0	3.0	0.0	2.0	7.0	0.0	4.0	2.0	6.0	1.0	0.0	9.0	16.0	8.0	2.0	10.0	26.0	9.0	2.0	1.0	3.0	6.0	6.0	6.0	3.0	2.0	3.0	0.0	1.0	11.0	6.0	0.0	2.0	4.0	8.0	1.0	0.0	7.0	0.0	6.0	5.0	4.0	3.0	3.0	4.0	5.0	2.0	1.0	1.0	3.0	2.0	10.0	2.0	8.0	7.0	0.0	2.0	7.0	4.0	1.0	1.0	2.0	5.0	1.0	0.0	1.0	19.0	1.0	6.0	0.0	15.0	0.0	7.0	2.0	5.0	26.0	1.0	11.0	0.0	1.0	2.0	0.0	4.0	1.0	3.0	1.0	4.0	2.0	5.0	5.0	6.0
theta_f_95	8.0	2.0	2.0	8.0	5.0	3.0	6.0	3.0	20.0	2.0	5.0	18.0	34.0	1.0	32.0	6.0	2.0	10.0	3.0	11.0	1.0	8.0	15.0	9.0	15.0	3.0	185.0	2.0	7.0	8.0	7.0	7.0	4.0	0.0	0.0	0.0	7.0	6.0	11.0	6.0	6.0	1.0	0.0	4.0	5.0	20.0	13.0	1.0	9.0	9.0	4.0	3.0	7.0	7.0	1.0	2.0	12.0	2.0	1.0	1.0	8.0	3.0	1.0	11.0	17.0	1.0	4.0	10.0	5.0	1.0	20.0	4.0	7.0	6.0	3.0	16.0	7.0	6.0	8.0	12.0	11.0	12.0	13.0	36.0	6.0	0.0	3.0	99.0	0.0	14.0	4.0	3.0	4.0	98.0	4.0	3.0	6.0	8.0	4.0	1.0
theta_f_96	50.0	0.0	3.0	60.0	19.0	1.0	2.0	16.0	5.0	4.0	15.0	8.0	4.0	17.0	14.0	0.0	19.0	11.0	2.0	68.0	1.0	6.0	4.0	14.0	8.0	5.0	8.0	19.0	9.0	22.0	17.0	4.0	3.0	0.0	3.0	0.0	5.0	6.0	14.0	22.0	3.0	5.0	6.0	17.0	5.0	8.0	8.0	6.0	6.0	3.0	20.0	8.0	2.0	2.0	4.0	18.0	13.0	18.0	0.0	6.0	0.0	4.0	0.0	4.0	3.0	2.0	6.0	12.0	7.0	6.0	36.0	12.0	6.0	10.0	1.0	30.0	0.0	2.0	1.0	6.0	19.0	64.0	5.0	9.0	21.0	0.0	24.0	39.0	2.0	6.0	14.0	4.0	6.0	15.0	1.0	0.0	10.0	34.0	4.0	7.0
theta_f_97	3.0	3.0	9.0	20.0	0.0	1.0	1.0	16.0	3.0	3.0	10.0	11.0	6.0	5.0	3.0	8.0	4.0	5.0	7.0	18.0	23.0	6.0	17.0	19.0	6.0	3.0	9.0	40.0	18.0	18.0	4.0	0.0	4.0	6.0	1.0	6.0	3.0	2.0	4.0	8.0	8.0	1.0	9.0	12.0	3.0	3.0	20.0	1.0	5.0	3.0	3.0	1.0	4.0	6.0	34.0	2.0	2.0	6.0	3.0	4.0	10.0	10.0	3.0	4.0	6.0	13.0	15.0	2.0	2.0	3.0	9.0	8.0	9.0	1.0	3.0	0.0	4.0	3.0	26.0	5.0	1.0	5.0	1.0	9.0	5.0	1.0	8.0	3.0	3.0	8.0	22.0	14.0	4.0	8.0	25.0	3.0	0.0	7.0	8.0	6.0
theta_f_98	1.0	0.0	3.0	8.0	6.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	5.0	14.0	5.0	7.0	7.0	4.0	1.0	2.0	3.0	18.0	11.0	13.0	1.0	2.0	25.0	9.0	28.0	0.0	9.0	4.0	9.0	6.0	9.0	3.0	10.0	24.0	6.0	12.0	1.0	1.0	13.0	12.0	14.0	2.0	2.0	4.0	11.0	3.0	3.0	0.0	9.0	25.0	10.0	16.0	24.0	4.0	7.0	25.0	1.0	6.0	25.0	2.0	8.0	7.0	20.0	17.0	10.0	2.0	39.0	7.0	12.0	9.0	9.0	4.0	6.0	3.0	5.0	10.0	15.0	7.0	19.0	2.0	6.0	0.0	27.0	7.0	33.0	7.0	5.0	16.0	1.0	17.0	7.0	2.0	7.0	2.0	7.0	3.0
theta_f_99	0.0	3.0	2.0	2.0	1.0	2.0	0.0	1.0	5.0	1.0	0.0	3.0	5.0	6.0	37.0	0.0	0.0	22.0	1.0	2.0	2.0	8.0	1.0	2.0	10.0	2.0	5.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	6.0	1.0	0.0	0.0	13.0	2.0	4.0	2.0	3.0	7.0	4.0	1.0	21.0	1.0	4.0	4.0	5.0	6.0	10.0	2.0	4.0	5.0	3.0	0.0	22.0	6.0	10.0	2.0	0.0	11.0	4.0	2.0	2.0	0.0	0.0	7.0	1.0	1.0	3.0	1.0	30.0	2.0	2.0	0.0	1.0	0.0	1.0	8.0	2.0	9.0	6.0	0.0	1.0	3.0	1.0	0.0	7.0	1.0	5.0	2.0	0.0	1.0	2.0	1.0	2.0	5.0
noise_otu_0	6.0	1.0	0.0	1.0	0.0	8.0	3.0	2.0	2.0	3.0	2.0	14.0	1.0	10.0	8.0	0.0	13.0	4.0	19.0	3.0	3.0	2.0	3.0	1.0	2.0	0.0	1.0	1.0	6.0	1.0	4.0	1.0	2.0	7.0	5.0	2.0	0.0	18.0	0.0	0.0	4.0	10.0	4.0	2.0	0.0	8.0	1.0	21.0	3.0	17.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	3.0	9.0	1.0	12.0	1.0	1.0	0.0	2.0	11.0	0.0	12.0	8.0	0.0	8.0	12.0	1.0	3.0	1.0	18.0	0.0	1.0	7.0	1.0	2.0	3.0	1.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	2.0	3.0	1.0	1.0	2.0	0.0	1.0	8.0	0.0
noise_otu_1	3.0	6.0	0.0	4.0	2.0	0.0	6.0	0.0	2.0	1.0	3.0	1.0	1.0	5.0	4.0	0.0	13.0	4.0	27.0	5.0	2.0	0.0	1.0	3.0	6.0	4.0	0.0	0.0	1.0	9.0	1.0	7.0	7.0	0.0	9.0	2.0	0.0	0.0	5.0	8.0	2.0	1.0	6.0	8.0	1.0	1.0	0.0	6.0	1.0	2.0	2.0	2.0	4.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	35.0	1.0	0.0	2.0	6.0	1.0	53.0	0.0	18.0	0.0	1.0	0.0	11.0	26.0	1.0	7.0	2.0	2.0	2.0	12.0	0.0	0.0	1.0	1.0	5.0	7.0	2.0	0.0	0.0	18.0	0.0	2.0	2.0	2.0	3.0	24.0	0.0	1.0	2.0	0.0
noise_otu_2	1.0	1.0	0.0	3.0	0.0	3.0	1.0	2.0	1.0	3.0	0.0	0.0	5.0	0.0	2.0	1.0	5.0	0.0	3.0	0.0	6.0	3.0	16.0	0.0	1.0	8.0	3.0	2.0	7.0	7.0	1.0	2.0	7.0	2.0	10.0	1.0	5.0	7.0	8.0	0.0	16.0	0.0	1.0	1.0	0.0	3.0	1.0	3.0	0.0	7.0	2.0	2.0	2.0	3.0	2.0	4.0	3.0	0.0	1.0	2.0	1.0	0.0	4.0	1.0	1.0	4.0	2.0	0.0	1.0	3.0	34.0	6.0	12.0	8.0	1.0	1.0	7.0	2.0	9.0	0.0	0.0	4.0	9.0	2.0	2.0	0.0	4.0	2.0	1.0	0.0	5.0	0.0	1.0	4.0	31.0	7.0	2.0	4.0	2.0	3.0
noise_otu_3	0.0	1.0	1.0	2.0	4.0	4.0	1.0	0.0	6.0	1.0	0.0	2.0	2.0	0.0	0.0	5.0	3.0	1.0	6.0	9.0	1.0	2.0	7.0	0.0	2.0	0.0	1.0	2.0	1.0	2.0	3.0	4.0	4.0	11.0	2.0	6.0	2.0	3.0	7.0	1.0	4.0	1.0	0.0	1.0	3.0	6.0	3.0	2.0	10.0	14.0	14.0	0.0	2.0	7.0	6.0	15.0	2.0	0.0	11.0	6.0	1.0	1.0	1.0	6.0	0.0	10.0	7.0	21.0	1.0	3.0	3.0	3.0	0.0	2.0	10.0	1.0	1.0	4.0	3.0	1.0	2.0	3.0	0.0	18.0	4.0	0.0	14.0	3.0	0.0	6.0	0.0	3.0	5.0	0.0	33.0	1.0	1.0	0.0	8.0	2.0
noise_otu_4	1.0	6.0	3.0	9.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	4.0	4.0	6.0	0.0	4.0	2.0	12.0	4.0	19.0	12.0	3.0	3.0	0.0	0.0	5.0	1.0	4.0	0.0	1.0	4.0	0.0	11.0	3.0	1.0	5.0	2.0	1.0	0.0	12.0	0.0	3.0	1.0	4.0	0.0	1.0	7.0	8.0	1.0	2.0	2.0	1.0	0.0	2.0	3.0	0.0	0.0	18.0	1.0	0.0	3.0	1.0	0.0	3.0	21.0	19.0	2.0	4.0	3.0	0.0	1.0	0.0	0.0	6.0	3.0	1.0	0.0	4.0	5.0	1.0	4.0	3.0	1.0	3.0	0.0	6.0	3.0	4.0	8.0	4.0	2.0	2.0	6.0	4.0	1.0	0.0	1.0	9.0	9.0
noise_otu_5	1.0	2.0	3.0	1.0	5.0	3.0	1.0	4.0	15.0	2.0	0.0	10.0	2.0	2.0	0.0	1.0	3.0	0.0	4.0	18.0	1.0	3.0	3.0	26.0	1.0	0.0	1.0	6.0	4.0	7.0	13.0	2.0	3.0	11.0	1.0	0.0	1.0	4.0	1.0	1.0	3.0	0.0	8.0	6.0	8.0	0.0	26.0	2.0	8.0	0.0	22.0	4.0	3.0	24.0	2.0	9.0	0.0	3.0	7.0	6.0	0.0	0.0	1.0	17.0	1.0	2.0	1.0	0.0	1.0	19.0	1.0	3.0	2.0	3.0	6.0	13.0	3.0	1.0	1.0	5.0	5.0	1.0	8.0	0.0	1.0	0.0	2.0	0.0	0.0	10.0	7.0	1.0	2.0	2.0	2.0	1.0	1.0	32.0	2.0	1.0
noise_otu_6	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	7.0	0.0	4.0	0.0	3.0	6.0	1.0	6.0	5.0	2.0	7.0	3.0	3.0	1.0	1.0	0.0	0.0	7.0	2.0	8.0	2.0	5.0	8.0	4.0	0.0	0.0	9.0	5.0	2.0	5.0	5.0	3.0	1.0	15.0	1.0	1.0	0.0	7.0	4.0	37.0	8.0	3.0	1.0	18.0	7.0	5.0	0.0	8.0	40.0	10.0	1.0	3.0	2.0	31.0	1.0	1.0	1.0	1.0	8.0	0.0	0.0	1.0	3.0	1.0	3.0	5.0	1.0	6.0	8.0	9.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	3.0	5.0	2.0	3.0	5.0	3.0
noise_otu_7	0.0	1.0	25.0	0.0	5.0	12.0	1.0	0.0	3.0	1.0	4.0	3.0	2.0	1.0	0.0	2.0	1.0	7.0	6.0	23.0	0.0	3.0	5.0	1.0	1.0	2.0	5.0	0.0	6.0	4.0	0.0	1.0	4.0	8.0	0.0	6.0	1.0	0.0	11.0	1.0	3.0	4.0	2.0	0.0	4.0	0.0	4.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	24.0	18.0	1.0	2.0	9.0	5.0	1.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	15.0	40.0	4.0	1.0	5.0	5.0	10.0	1.0	6.0	3.0	6.0	0.0	5.0	10.0	2.0	2.0	4.0	3.0	3.0	5.0	27.0	2.0	1.0	3.0	6.0	2.0	3.0	2.0	2.0	2.0	2.0
noise_otu_8	1.0	0.0	4.0	2.0	2.0	1.0	0.0	9.0	1.0	0.0	1.0	5.0	3.0	0.0	1.0	2.0	8.0	0.0	1.0	1.0	0.0	11.0	0.0	0.0	3.0	2.0	7.0	0.0	38.0	11.0	1.0	30.0	2.0	4.0	8.0	3.0	3.0	6.0	0.0	6.0	8.0	3.0	1.0	1.0	0.0	2.0	1.0	11.0	3.0	0.0	0.0	1.0	1.0	0.0	5.0	28.0	3.0	1.0	4.0	2.0	0.0	1.0	0.0	0.0	9.0	6.0	4.0	1.0	0.0	6.0	11.0	0.0	6.0	1.0	0.0	2.0	22.0	0.0	1.0	4.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0
noise_otu_9	0.0	1.0	6.0	5.0	6.0	2.0	1.0	3.0	9.0	2.0	1.0	9.0	6.0	1.0	1.0	9.0	4.0	0.0	16.0	8.0	7.0	1.0	0.0	0.0	2.0	10.0	2.0	0.0	14.0	8.0	9.0	1.0	1.0	0.0	6.0	1.0	1.0	0.0	3.0	0.0	13.0	10.0	1.0	0.0	0.0	7.0	3.0	4.0	0.0	0.0	1.0	16.0	4.0	1.0	4.0	7.0	1.0	2.0	11.0	0.0	1.0	6.0	2.0	1.0	4.0	0.0	3.0	5.0	2.0	6.0	3.0	1.0	1.0	2.0	2.0	3.0	4.0	3.0	40.0	2.0	3.0	5.0	7.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	0.0	12.0	2.0	5.0	4.0	2.0	3.0	15.0	1.0
noise_otu_10	9.0	6.0	18.0	0.0	4.0	2.0	5.0	11.0	1.0	8.0	1.0	15.0	1.0	3.0	1.0	3.0	1.0	0.0	3.0	4.0	9.0	4.0	3.0	44.0	0.0	0.0	1.0	2.0	7.0	3.0	5.0	3.0	18.0	1.0	9.0	0.0	0.0	4.0	7.0	2.0	4.0	0.0	7.0	1.0	3.0	6.0	0.0	2.0	0.0	3.0	0.0	4.0	0.0	4.0	9.0	7.0	0.0	1.0	1.0	7.0	1.0	9.0	1.0	4.0	0.0	0.0	1.0	15.0	0.0	14.0	0.0	0.0	2.0	1.0	13.0	12.0	0.0	4.0	4.0	1.0	8.0	1.0	13.0	1.0	8.0	3.0	1.0	1.0	0.0	8.0	1.0	2.0	1.0	5.0	0.0	1.0	0.0	3.0	0.0	1.0
noise_otu_11	2.0	2.0	1.0	2.0	0.0	3.0	3.0	14.0	1.0	0.0	1.0	3.0	2.0	1.0	16.0	0.0	5.0	0.0	3.0	2.0	2.0	9.0	3.0	5.0	2.0	0.0	0.0	0.0	2.0	3.0	5.0	2.0	1.0	0.0	3.0	1.0	6.0	6.0	14.0	8.0	6.0	0.0	5.0	4.0	2.0	1.0	0.0	13.0	0.0	12.0	3.0	1.0	6.0	1.0	4.0	5.0	4.0	4.0	2.0	2.0	0.0	0.0	0.0	7.0	0.0	4.0	4.0	6.0	14.0	6.0	0.0	5.0	30.0	17.0	0.0	1.0	0.0	1.0	0.0	1.0	6.0	1.0	3.0	1.0	0.0	1.0	4.0	15.0	8.0	0.0	1.0	5.0	2.0	15.0	16.0	7.0	6.0	2.0	6.0	2.0
noise_otu_12	1.0	4.0	0.0	8.0	19.0	1.0	0.0	2.0	1.0	0.0	0.0	10.0	1.0	6.0	1.0	1.0	6.0	0.0	16.0	3.0	5.0	1.0	0.0	4.0	2.0	3.0	0.0	0.0	9.0	14.0	5.0	4.0	1.0	1.0	2.0	0.0	6.0	1.0	3.0	2.0	2.0	2.0	5.0	2.0	4.0	0.0	2.0	0.0	7.0	3.0	2.0	3.0	7.0	2.0	2.0	0.0	5.0	1.0	12.0	0.0	0.0	0.0	2.0	0.0	9.0	1.0	0.0	2.0	3.0	12.0	1.0	6.0	11.0	2.0	2.0	0.0	8.0	20.0	7.0	3.0	13.0	13.0	5.0	0.0	2.0	5.0	5.0	1.0	0.0	3.0	2.0	1.0	9.0	1.0	1.0	3.0	1.0	1.0	0.0	3.0
noise_otu_13	2.0	3.0	0.0	1.0	1.0	1.0	0.0	10.0	0.0	0.0	1.0	7.0	7.0	6.0	0.0	0.0	7.0	2.0	3.0	4.0	3.0	3.0	4.0	5.0	2.0	2.0	1.0	6.0	0.0	7.0	8.0	0.0	5.0	0.0	4.0	0.0	5.0	14.0	4.0	0.0	6.0	2.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	4.0	2.0	2.0	3.0	5.0	2.0	3.0	0.0	11.0	1.0	1.0	3.0	2.0	1.0	5.0	40.0	3.0	0.0	2.0	12.0	0.0	8.0	1.0	3.0	6.0	0.0	15.0	1.0	3.0	3.0	3.0	9.0	1.0	1.0	0.0	1.0	10.0	1.0	1.0	2.0	0.0	2.0	1.0	2.0	15.0	5.0	1.0	11.0	2.0	6.0
noise_otu_14	3.0	2.0	1.0	1.0	20.0	6.0	1.0	1.0	5.0	3.0	1.0	5.0	0.0	2.0	0.0	3.0	10.0	9.0	23.0	9.0	1.0	0.0	3.0	3.0	3.0	23.0	1.0	1.0	4.0	1.0	2.0	1.0	8.0	3.0	1.0	4.0	0.0	1.0	4.0	4.0	1.0	1.0	8.0	3.0	4.0	9.0	0.0	0.0	1.0	1.0	3.0	12.0	4.0	3.0	3.0	31.0	0.0	2.0	5.0	5.0	4.0	1.0	1.0	7.0	2.0	0.0	2.0	0.0	0.0	5.0	4.0	11.0	3.0	4.0	5.0	3.0	12.0	8.0	7.0	3.0	2.0	8.0	10.0	10.0	1.0	4.0	9.0	0.0	4.0	1.0	2.0	1.0	4.0	3.0	0.0	2.0	3.0	1.0	2.0	6.0
noise_otu_15	6.0	14.0	1.0	2.0	9.0	3.0	1.0	2.0	4.0	0.0	0.0	16.0	1.0	3.0	2.0	6.0	10.0	1.0	5.0	3.0	2.0	3.0	0.0	1.0	0.0	3.0	9.0	1.0	6.0	4.0	0.0	6.0	7.0	1.0	17.0	0.0	0.0	1.0	18.0	3.0	4.0	11.0	2.0	6.0	2.0	6.0	3.0	4.0	0.0	6.0	2.0	0.0	4.0	0.0	4.0	43.0	6.0	1.0	4.0	9.0	5.0	1.0	3.0	2.0	2.0	0.0	3.0	0.0	7.0	14.0	2.0	0.0	3.0	3.0	4.0	1.0	2.0	0.0	30.0	2.0	1.0	3.0	1.0	5.0	3.0	0.0	5.0	0.0	3.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
noise_otu_16	5.0	3.0	1.0	35.0	7.0	6.0	1.0	8.0	0.0	0.0	2.0	2.0	0.0	7.0	2.0	3.0	1.0	3.0	15.0	4.0	1.0	15.0	8.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	3.0	0.0	26.0	6.0	4.0	1.0	4.0	0.0	0.0	2.0	3.0	5.0	0.0	20.0	3.0	1.0	4.0	2.0	0.0	1.0	8.0	0.0	2.0	15.0	0.0	10.0	1.0	1.0	4.0	5.0	0.0	2.0	6.0	0.0	6.0	1.0	1.0	3.0	3.0	1.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	1.0	3.0	0.0	5.0	1.0	1.0	3.0	0.0	3.0	1.0	2.0	0.0	3.0	5.0	1.0	3.0	9.0	1.0	3.0	3.0	0.0
noise_otu_17	2.0	3.0	0.0	2.0	10.0	13.0	2.0	5.0	7.0	1.0	1.0	1.0	3.0	2.0	11.0	6.0	3.0	0.0	7.0	13.0	1.0	5.0	1.0	7.0	2.0	0.0	4.0	3.0	6.0	17.0	7.0	1.0	9.0	0.0	4.0	0.0	0.0	3.0	18.0	1.0	13.0	6.0	3.0	2.0	0.0	2.0	14.0	11.0	1.0	2.0	7.0	4.0	8.0	0.0	1.0	11.0	3.0	3.0	1.0	4.0	1.0	2.0	6.0	0.0	14.0	1.0	1.0	12.0	7.0	18.0	13.0	1.0	1.0	1.0	0.0	3.0	8.0	2.0	1.0	1.0	4.0	0.0	2.0	3.0	6.0	7.0	0.0	0.0	0.0	8.0	2.0	1.0	5.0	5.0	3.0	2.0	0.0	3.0	9.0	9.0
noise_otu_18	0.0	4.0	1.0	2.0	5.0	12.0	2.0	2.0	8.0	1.0	0.0	0.0	0.0	3.0	6.0	4.0	6.0	2.0	1.0	10.0	6.0	2.0	11.0	0.0	2.0	5.0	2.0	5.0	2.0	5.0	0.0	1.0	1.0	8.0	1.0	6.0	3.0	3.0	0.0	0.0	20.0	5.0	3.0	1.0	12.0	0.0	3.0	5.0	2.0	3.0	4.0	11.0	1.0	1.0	2.0	12.0	1.0	3.0	2.0	24.0	1.0	0.0	3.0	7.0	1.0	3.0	4.0	4.0	18.0	4.0	6.0	0.0	4.0	6.0	1.0	3.0	3.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	5.0	1.0	1.0	6.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0
noise_otu_19	5.0	5.0	1.0	2.0	2.0	8.0	0.0	6.0	4.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	3.0	0.0	1.0	1.0	1.0	13.0	3.0	1.0	1.0	7.0	0.0	4.0	2.0	6.0	1.0	2.0	16.0	1.0	4.0	15.0	3.0	6.0	2.0	4.0	1.0	2.0	7.0	3.0	3.0	1.0	0.0	8.0	0.0	20.0	5.0	1.0	3.0	9.0	8.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	5.0	1.0	9.0	4.0	18.0	0.0	6.0	3.0	15.0	3.0	3.0	8.0	8.0	1.0	3.0	0.0	6.0	4.0	0.0	0.0	0.0	2.0	2.0	1.0	3.0	6.0	0.0	5.0	1.0	1.0	2.0	1.0	6.0
noise_otu_20	1.0	0.0	0.0	4.0	4.0	1.0	3.0	0.0	4.0	0.0	8.0	2.0	0.0	3.0	0.0	1.0	13.0	6.0	4.0	1.0	5.0	3.0	8.0	3.0	1.0	4.0	1.0	0.0	4.0	15.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	15.0	1.0	0.0	3.0	3.0	0.0	2.0	19.0	0.0	2.0	20.0	7.0	3.0	0.0	4.0	3.0	18.0	10.0	6.0	21.0	0.0	6.0	5.0	5.0	0.0	1.0	1.0	2.0	10.0	2.0	4.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	1.0	3.0	2.0	13.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	5.0	16.0	6.0	5.0	10.0	0.0	3.0	2.0	3.0	0.0	4.0	2.0
noise_otu_21	0.0	6.0	16.0	3.0	9.0	2.0	2.0	2.0	1.0	26.0	4.0	0.0	4.0	5.0	5.0	0.0	3.0	0.0	2.0	1.0	2.0	2.0	4.0	3.0	0.0	1.0	4.0	8.0	2.0	3.0	3.0	2.0	0.0	2.0	3.0	4.0	2.0	4.0	2.0	7.0	4.0	4.0	11.0	1.0	0.0	0.0	1.0	31.0	0.0	6.0	1.0	0.0	8.0	1.0	3.0	3.0	6.0	0.0	5.0	0.0	1.0	0.0	2.0	3.0	2.0	0.0	6.0	3.0	4.0	1.0	1.0	1.0	2.0	2.0	0.0	9.0	49.0	0.0	9.0	1.0	4.0	43.0	4.0	3.0	0.0	4.0	0.0	4.0	1.0	0.0	3.0	0.0	6.0	1.0	30.0	20.0	0.0	3.0	1.0	4.0
noise_otu_22	0.0	3.0	0.0	6.0	4.0	4.0	3.0	8.0	3.0	3.0	0.0	3.0	1.0	6.0	1.0	3.0	3.0	2.0	0.0	6.0	1.0	3.0	2.0	5.0	3.0	0.0	5.0	3.0	4.0	1.0	25.0	3.0	0.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0	9.0	4.0	30.0	1.0	7.0	6.0	2.0	3.0	1.0	11.0	2.0	2.0	4.0	0.0	19.0	5.0	2.0	5.0	1.0	2.0	3.0	3.0	1.0	0.0	0.0	9.0	3.0	5.0	1.0	19.0	5.0	0.0	2.0	8.0	1.0	2.0	0.0	0.0	10.0	10.0	7.0	3.0	1.0	1.0	10.0	2.0	0.0	5.0	0.0	3.0	15.0	2.0	1.0	3.0	1.0	3.0	1.0	0.0	2.0	3.0
